cate,subCate,stimulus,markCode,dur,acc,markCodeResp,rt,resp,onsetT,setsize,subj,age,sex,handed
Objects,phone,Stimuli/Objects/phone/Atelephone4.jpg,2,2.3,1,55,0,,2105.523228,8,29,21,M,R
Objects,handbag,Stimuli/Objects/handbag/purses.jpg,2,1.8,1,55,0,,2108.039222,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/SM01.402cs.jpg,2,1.8,1,55,0,,2110.054731,8,29,21,M,R
Animals,cow,Stimuli/Animals/cow/cow_06.jpg,1,2.3,1,55,0,,2112.070714,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher18.jpg,2,1.8,1,55,0,,2114.586915,8,29,21,M,R
Objects,mp3player,Stimuli/Objects/mp3player/230222152.jpg,2,1.8,1,55,0,,2116.603022,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE8.jpg,2,2.3,1,55,0,,2118.619253,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_06.jpg,1,2.3,1,55,0,,2121.135583,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/bottle green bow tie 300.jpg,2,2.3,1,55,0,,2123.651349,8,29,21,M,R
Objects,mp3player,Stimuli/Objects/mp3player/sony-core-mp3-player.jpg,2,2.3,1,55,0,,2126.167146,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_03.jpg,1,1.8,1,55,0,,2128.683652,8,29,21,M,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell02.jpg,2,1.8,1,55,0,,2130.699328,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/26377681.thl.jpg,2,1.8,1,55,0,,2132.715725,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_10.jpg,1,2.3,1,55,0,,2134.731781,8,29,21,M,R
Objects,abacus,Stimuli/Objects/abacus/ab44.jpg,2,1.8,1,55,0,,2137.247538,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_14.jpg,1,1.8,1,55,0,,2139.263957,8,29,21,M,R
Animals,seashell,Stimuli/Animals/seashell/seashell_06.jpg,1,1.8,1,55,0,,2141.280346,8,29,21,M,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_09.jpg,1,2.3,1,55,0,,2143.297475,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/26379340.thl.jpg,2,2.3,1,55,0,,2145.814046,8,29,21,M,R
num,num,86,9,2.3,1,97,0.583381,f,2148.329758,8,29,21,M,R
Animals,rat,Stimuli/Animals/rat/rat_13.jpg,1,1.8,1,55,0,,2150.839563,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_03.jpg,1,1.8,1,55,0,,2152.855069,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_15.jpg,1,2.3,1,55,0,,2154.870808,8,29,21,M,R
num,num,82,9,2.3,1,97,0.64729,f,2157.385828,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE.jpg,2,1.8,1,55,0,,2159.895758,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_10.jpg,1,2.3,1,55,0,,2161.911435,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,1,1.8,1,55,0,,2164.428857,8,29,21,M,R
Objects,kayak,Stimuli/Objects/kayak/96610_09.jpg,2,2.3,1,55,0,,2166.444771,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/BTS30.jpg,2,1.8,1,55,0,,2168.960349,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE4.jpg,2,2.3,1,55,0,,2170.976138,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_02.jpg,1,1.8,1,55,0,,2173.492675,8,29,21,M,R
Objects,camcorder,Stimuli/Objects/camcorder/JVC_GZ-HD7_vanity_350[2]1.jpg,2,1.8,1,55,0,,2175.508851,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/26388718.thl.jpg,2,1.8,1,55,0,,2177.525588,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_10.jpg,1,1.8,1,55,0,,2179.541085,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_14.jpg,1,1.8,1,55,0,,2181.556652,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_15.jpg,1,2.3,1,55,0,,2183.572392,8,29,21,M,R
num,num,94,9,2.3,1,97,0.5635668,f,2186.087364,8,29,21,M,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush30.jpg,2,2.3,1,55,0,,2188.597168,8,29,21,M,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,2191.112742,8,29,21,M,R
num,num,65,9,1.8,1,97,0.5154032,f,2193.127572,8,29,21,M,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/31YfapjS3TL._AA250_.jpg,2,1.8,1,55,0,,2195.138207,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_04.jpg,1,2.3,1,55,0,,2197.154413,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_07.jpg,1,1.8,1,55,0,,2199.670348,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_05.jpg,1,1.8,1,55,0,,2201.686478,8,29,21,M,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_07.jpg,1,1.8,1,55,0,,2203.70258,8,29,21,M,R
Objects,abacus,Stimuli/Objects/abacus/ab30-1-900.jpg,2,2.3,1,55,0,,2205.718326,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER.jpg,2,2.3,1,55,0,,2208.234529,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_05.jpg,1,1.8,1,55,0,,2210.75107,8,29,21,M,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_09.jpg,1,1.8,1,55,0,,2212.767075,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_13.jpg,1,2.3,1,55,0,,2214.782493,8,29,21,M,R
Objects,bowtie,Stimuli/Objects/bowtie/793_699_popup.jpg,2,1.8,1,55,0,,2217.298476,8,29,21,M,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_05.jpg,1,2.3,1,55,0,,2219.314081,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/Atelephone2.jpg,2,2.3,1,55,0,,2221.829573,8,29,21,M,R
Objects,sofa,Stimuli/Objects/sofa/JACKSON-MS6007loveseat59X36X33.jpg,2,1.8,1,55,0,,2224.345253,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_02.jpg,1,2.3,1,55,0,,2226.361865,8,29,21,M,R
num,num,96,9,2.3,1,97,0.9045458,f,2228.876249,8,29,21,M,R
num,num,84,9,1.8,1,97,0.5197578,f,2231.385012,8,29,21,M,R
Animals,bird,Stimuli/Animals/bird/bird_10.jpg,1,1.8,1,55,0,,2233.395029,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/26378271.thl.jpg,2,1.8,1,55,0,,2235.411139,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/26390667.thl.jpg,2,1.8,1,55,0,,2237.427027,8,29,21,M,R
Objects,abacus,Stimuli/Objects/abacus/bg-abacus.jpg,2,2.3,1,55,0,,2239.443516,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher57.jpg,2,1.8,1,55,0,,2241.959579,8,29,21,M,R
num,num,35,9,1.8,1,97,0.5024066,f,2243.974325,8,29,21,M,R
Objects,mp3player,"Stimuli/Objects/mp3player/300_sandisk1,0.jpg",2,2.3,1,55,0,,2245.983931,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/26461075.thl.jpg,2,2.3,1,55,0,,2248.500409,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_13.jpg,1,1.8,1,55,0,,2251.017164,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_09.jpg,1,1.8,1,55,0,,2253.033585,8,29,21,M,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_11.jpg,1,1.8,1,55,0,,2255.050013,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_11.jpg,1,2.3,1,55,0,,2257.066422,8,29,21,M,R
num,num,76,9,1.8,1,97,0.5723105,f,2259.583263,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher10.jpg,2,2.3,1,55,0,,2261.593845,8,29,21,M,R
Objects,cookpot,Stimuli/Objects/cookpot/pot25.jpg,2,2.3,1,55,0,,2264.109523,8,29,21,M,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_10.jpg,1,1.8,1,55,0,,2266.625809,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_06.jpg,1,2.3,1,55,0,,2268.641979,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/AFAXPHON6.jpg,2,1.8,1,55,0,,2271.158158,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_12.jpg,1,2.3,1,55,0,,2273.174406,8,29,21,M,R
Animals,spider,Stimuli/Animals/spider/spider_03.jpg,1,2.3,1,55,0,,2275.690366,8,29,21,M,R
num,num,68,9,1.8,1,97,0.630409,f,2278.204277,8,29,21,M,R
Objects,mp3player,Stimuli/Objects/mp3player/iriver-s10.jpg,2,2.3,1,55,0,,2280.214029,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/26390697.thl.jpg,2,1.8,1,55,0,,2282.730124,8,29,21,M,R
Animals,horse,Stimuli/Animals/horse/horse_01.jpg,1,1.8,1,55,0,,2284.746107,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO8.jpg,2,2.3,1,55,0,,2286.762502,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_04.jpg,1,2.3,1,55,0,,2289.279164,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER8.jpg,2,1.8,1,55,0,,2291.795309,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_15.jpg,1,2.3,1,55,0,,2293.812279,8,29,21,M,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher66.jpg,2,2.3,1,55,0,,2296.32852,8,29,21,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_06.jpg,1,2.3,1,55,0,,2298.844749,8,29,21,M,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO9.jpg,2,1.8,1,55,0,,2301.360764,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_15.jpg,1,2.3,1,55,0,,2303.376476,8,29,21,M,R
Animals,cat,Stimuli/Animals/cat/cat_12.jpg,1,2.3,1,55,0,,2305.892549,8,29,21,M,R
Animals,marine,Stimuli/Animals/marine/marine_08.jpg,1,1.8,1,55,0,,2308.408018,8,29,21,M,R
Animals,panthera,Stimuli/Animals/panthera/panthera_13.jpg,1,2.3,1,55,0,,2310.423869,8,29,21,M,R
Objects,mp3player,Stimuli/Objects/mp3player/41Y44C5D8ZL._AA280_.jpg,2,1.8,1,55,0,,2312.939668,8,29,21,M,R
Objects,abacus,Stimuli/Objects/abacus/ab91.jpg,2,2.3,1,55,0,,2314.956498,8,29,21,M,R
Objects,flashlight,Stimuli/Objects/flashlight/new08.jpg,2,2.3,1,55,0,,2317.472502,8,29,21,M,R
Objects,phone,Stimuli/Objects/phone/26377754.thl.jpg,2,2.3,1,55,0,,2319.98882,8,29,21,M,R
Animals,primate,Stimuli/Animals/primate/primate_02.jpg,1,2.3,1,55,0,,2322.504248,8,29,21,M,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_08.jpg,1,1.8,1,55,0,,2325.019377,8,29,21,M,R
Animals,frog,Stimuli/Animals/frog/frog_02.jpg,1,2.3,1,55,0,,546.359102,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_08.jpg,1,2.3,1,55,0,,548.8769528,4,31,25,M,R
Animals,primate,Stimuli/Animals/primate/primate_03.png,1,2.3,1,55,0,,551.3977459,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36834NG_1_1_400.JPG,2,1.8,1,55,0,,553.9167949,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/26374701.thl.jpg,2,2.3,1,55,0,,555.9333688,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,2,1.8,1,55,0,,558.4515638,4,31,25,M,R
num,num,41,9,2.3,1,97,0.4844018,f,560.4713105,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,1,1.8,1,55,0,,562.9842334,4,31,25,M,R
num,num,37,9,1.8,1,97,0.5357872,f,564.9989366,4,31,25,M,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_17.jpg,1,1.8,1,55,0,,567.0112396,4,31,25,M,R
Objects,boot,Stimuli/Objects/boot/clothes_9.jpg,2,2.3,1,55,0,,569.0299725,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_01.jpg,1,1.8,1,55,0,,571.5484888,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22903496.thl.jpg,2,1.8,1,55,0,,573.5669186,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_15.jpg,1,2.3,1,55,0,,575.5850026,4,31,25,M,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_17.jpg,1,2.3,1,55,0,,578.1028603,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_10.jpg,1,1.8,1,55,0,,580.6185137,4,31,25,M,R
num,num,55,9,2.3,1,97,0.5289545,f,582.6336697,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_05.jpg,1,1.8,1,55,0,,585.1469929,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/113074SO-1-m.jpg,2,2.3,1,55,0,,587.1659783,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_07.jpg,1,1.8,1,55,0,,589.6840156,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon154.jpg,2,2.3,1,55,0,,591.7023089,4,31,25,M,R
num,num,21,9,1.8,1,97,0.3677749,f,594.2179186,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/ABELL2.jpg,2,2.3,1,55,0,,596.2308028,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon138.jpg,2,2.3,1,55,0,,598.7488722,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_02.jpg,1,2.3,1,55,0,,601.2673481,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,2,2.3,1,55,0,,603.7849665,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,1,1.8,1,55,0,,606.3009664,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/Abell49.jpg,2,1.8,1,55,0,,608.3189887,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_02.jpg,1,1.8,1,55,0,,610.3375665,4,31,25,M,R
Objects,bed,Stimuli/Objects/bed/51wbushUphL._AA262_.jpg,2,1.8,1,55,0,,612.3559909,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_13.jpg,1,1.8,1,55,0,,614.3714139,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_17.jpg,1,2.3,1,55,0,,616.3892935,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_15.jpg,1,1.8,1,55,0,,618.9072537,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_06.jpg,1,2.3,1,55,0,,620.9240252,4,31,25,M,R
num,num,26,9,2.3,1,97,0.4291065,f,623.4393242,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26377654.thl.jpg,2,2.3,1,55,0,,625.9501052,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_15.jpg,1,2.3,1,55,0,,628.4675914,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/ABALLOON4.jpg,2,1.8,1,55,0,,630.9842125,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6452cd12-10c6-492a-b59c-ffac9f8f4b0c_300.jpg,2,2.3,1,55,0,,633.0027612,4,31,25,M,R
num,num,25,9,1.8,1,97,0.3788564,f,635.5166648,4,31,25,M,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,1,1.8,1,55,0,,637.5293809,4,31,25,M,R
num,num,91,9,1.8,1,97,0.3990402,f,639.5444042,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_05.jpg,1,2.3,1,55,0,,641.5565958,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP37.jpg,2,1.8,1,55,0,,644.074761,4,31,25,M,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell11.jpg,2,1.8,1,55,0,,646.0928062,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP16.jpg,2,2.3,1,55,0,,648.1102064,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36813NBL_1_1_400.JPG,2,1.8,1,55,0,,650.6274751,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/964882_sk_lg.jpg,2,1.8,1,55,0,,652.6452861,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/LF-42BELL-RG.jpg,2,1.8,1,55,0,,654.6633888,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_08.jpg,1,1.8,1,55,0,,656.680699,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamp155.jpg,2,1.8,1,55,0,,658.6988428,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/d053bc6d-a624-4aff-82ff-480ec0396d53_300.jpg,2,2.3,1,55,0,,660.7173939,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamplightf10.jpg,2,2.3,1,55,0,,663.2355402,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_16.jpg,1,1.8,1,55,0,,665.7542724,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,1,2.3,1,55,0,,667.7720958,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,2.3,1,55,0,,670.2910591,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon104.jpg,2,1.8,1,55,0,,672.8094558,4,31,25,M,R
Objects,phone,Stimuli/Objects/phone/26442658.thl.jpg,2,2.3,1,55,0,,674.8277347,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,2,1.8,1,55,0,,677.3452063,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_05.jpg,1,1.8,1,55,0,,679.362648,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_16.jpg,1,2.3,1,55,0,,681.3796819,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829340.thl.jpg,2,2.3,1,55,0,,683.898032,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/893dea26-1d75-4a59-954b-03ca3439bfbe_300.jpg,2,1.8,1,55,0,,686.4149507,4,31,25,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,1,1.8,1,55,0,,688.4328742,4,31,25,M,R
Objects,mp3player,Stimuli/Objects/mp3player/Elta_8852MP3A_big.jpg,2,1.8,1,55,0,,690.450415,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_04.jpg,1,2.3,1,55,0,,692.4679062,4,31,25,M,R
Objects,hat,Stimuli/Objects/hat/Astrawhat49.jpg,2,2.3,1,55,0,,694.9860833,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_.jpg,2,2.3,1,55,0,,697.5036809,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,1,1.8,1,55,0,,700.0215793,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829064.thl.jpg,2,1.8,1,55,0,,702.0392081,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_03.jpg,1,1.8,1,55,0,,704.0572811,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_06.jpg,1,2.3,1,55,0,,706.0729839,4,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_16.jpg,1,1.8,1,55,0,,708.590119,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_14.jpg,1,2.3,1,55,0,,710.607324,4,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,1.8,1,55,0,,713.1226548,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_08.jpg,1,1.8,1,55,0,,715.1400457,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36814NB_1_1_400.JPG,2,2.3,1,55,0,,717.1578677,4,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_13.jpg,1,2.3,1,55,0,,719.6763425,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/A6balloon.jpg,2,1.8,1,55,0,,722.1933604,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/b034bb18-1b11-4187-b050-5199b7ad1c83_300.jpg,2,1.8,1,55,0,,724.2104227,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_04.jpg,1,2.3,1,55,0,,726.2276663,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,728.7448988,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_05.jpg,1,2.3,1,55,0,,730.7617086,4,31,25,M,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_02.jpg,1,2.3,1,55,0,,733.2788894,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/ba9988fd-9041-4b74-9cfb-06dde69e373e_300.jpg,2,2.3,1,55,0,,735.7963181,4,31,25,M,R
num,num,78,9,1.8,1,97,0.5113289,f,738.3117596,4,31,25,M,R
Objects,motorcycle,Stimuli/Objects/motorcycle/2005-Buell-FireboltXB12R.jpg,2,1.8,1,55,0,,740.322038,4,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_11.jpg,2,2.3,1,55,0,,742.3399524,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/digitaloutside-l.jpg,2,1.8,1,55,0,,744.8582889,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon29.jpg,2,2.3,1,55,0,,746.8758065,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,1,1.8,1,55,0,,749.3913184,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6897ddb0-bc4e-4f17-aea3-9949ef29e993_300.jpg,2,2.3,1,55,0,,751.4092117,4,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon153.jpg,2,2.3,1,55,0,,753.9265871,4,31,25,M,R
num,num,65,9,2.3,1,97,0.4052869,f,756.4407424,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,1,2.3,1,55,0,,758.9522172,4,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/e4773f88-a985-4897-af63-345fe588f2e8_300.jpg,2,1.8,1,55,0,,761.4695379,4,31,25,M,R
Animals,cat,Stimuli/Animals/cat/cat_16.jpg,1,1.8,1,55,0,,763.4871309,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/Acalculator10.jpg,2,1.8,1,55,0,,765.5057388,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_17.jpg,1,1.8,1,55,0,,767.5231073,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_10.jpg,1,1.8,1,55,0,,769.5410433,4,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36849NHR_1_1_400.JPG,2,2.3,1,55,0,,771.5589509,4,31,25,M,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_06.jpg,1,2.3,1,55,0,,774.0776495,4,31,25,M,R
Animals,insect,Stimuli/Animals/insect/insect_11.jpg,1,1.8,1,55,0,,776.5950298,4,31,25,M,R
Objects,glove,Stimuli/Objects/glove/golf-glove.jpg,2,2.3,1,55,0,,778.6122275,4,31,25,M,R
Objects,kayak,Stimuli/Objects/kayak/p3203626dt.jpg,2,1.8,1,55,0,,781.1296169,4,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,1,2.3,1,55,0,,783.1460398,4,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_13.jpg,1,2.3,1,55,0,,785.6638064,4,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26444243.thl.jpg,2,2.3,1,55,0,,788.1800538,4,31,25,M,R
num,num,70,9,2.3,1,97,0.4485413,f,790.6953686,4,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_11.jpg,1,2.3,1,55,0,,793.2081511,4,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_04.jpg,1,2.3,1,55,0,,1337.212015,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,1,2.3,1,55,0,,1339.727673,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36814NB_1_1_400.JPG,2,2.3,1,55,0,,1342.243031,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_13.jpg,1,2.3,1,55,0,,1344.758877,8,31,25,M,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_17.jpg,1,2.3,1,55,0,,1347.275691,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,1,1.8,1,55,0,,1349.792391,8,31,25,M,R
num,num,50,9,1.8,1,97,0.540852,f,1351.808044,8,31,25,M,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_02.jpg,1,2.3,1,55,0,,1353.819459,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,1,1.8,1,55,0,,1356.33538,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_17.jpg,1,1.8,1,55,0,,1358.351418,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/b034bb18-1b11-4187-b050-5199b7ad1c83_300.jpg,2,1.8,1,55,0,,1360.367436,8,31,25,M,R
num,num,64,9,1.8,1,97,0.581506,f,1362.382336,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_05.jpg,1,2.3,1,55,0,,1364.392803,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/Acalculator10.jpg,2,1.8,1,55,0,,1366.90889,8,31,25,M,R
Animals,primate,Stimuli/Animals/primate/primate_03.png,1,2.3,1,55,0,,1368.927825,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_.jpg,2,2.3,1,55,0,,1371.443306,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,1,2.3,1,55,0,,1373.958726,8,31,25,M,R
Objects,boot,Stimuli/Objects/boot/clothes_9.jpg,2,2.3,1,55,0,,1376.474651,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamp155.jpg,2,1.8,1,55,0,,1378.992667,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_16.jpg,1,1.8,1,55,0,,1381.009225,8,31,25,M,R
